ACCOUNTNO	NAMEADDRID	NAMETYPE	NAME	CAREOF	ADDRESS1	ADDRESS2	CITY	STATE	ZIPCODE	PARCELNB	MHSPACE	PARCELSEQ	AREAID	ACCTTYPE	BUSINESSNAME	MAPNO	BORDERINGCOUNTY	BACODE	LAGENT	STREETNO	EXTENT	DIRECTION	STREETNAME	DESIGNATION	DIRECTIONSUFFIX	SUFFIX	UNITNUMBER	LOCCITY	ZIPCODE	LEGAL	APRDIST	BA_OWNER_ID	BA_LOCATION	LANDSQFT	SUBCODE	SUBNAME	CONDOCODE	CONDONAME	SALEP	SALEDT	DOCFEE	DEEDTYPE	BLOCK	LOT	CONDOUNIT	BOOK	PAGE	RECEPTION_NO	MILL_LEVY	CLASSCD1	CLASSCD1_DESC	CLASSCD2	CLASSCD2_DESC	CLASSCD3	CLASSCD3_DESC	CLASSCD4	CLASSCD4_DESC	CLASSCD5	CLASSCD5_DESC	TAXYEAR	LANDACT	IMPACT	LANDASD	IMPASD	ACRES	SQFT	UNITS	CUR_TAX	CUR_FEE	CUR_INT	CUR_PAY	CUR_BAL	LST_TAX	LST_FEE	LST_INT	LST_PAY	LST_BAL
R085198			MCDAVID, DON J			PO BOX 1300	FRASER	CO	80442-1300	158710300102		R085198	028							002737			CORD83							 Subd: METES & BOUNDS 75 ALL 105 ACRES A (105AC) TRACT (AKA (TRACT 6 (35.0 AC), PT OF TRACT 7 (33.26AC (TRACT 7 (35.0AC) LESS (PARCEL A (1.74 AC) MCDAVID OUTR EXEMPTION)), TRACT 9 (35.0 AC) DEVILS THUMB RANCH SURVEY EXHIBIT B/212 P/733 & PARCEL B (1.74 AC) MCDAVID OUTRIGHT EXEMPTION) WHICH LIES IN (PT OF SW4 OF SEC 10 & IN PT OF NW4NW4 OF SEC 15) ALL IN T1S R75	1			0.00	9020	METES & BOUNDS 75 ALL			0	05/12/2015		BSD						2015003056	53.017000	4277	AGRICULTURAL RESIDENCE	4279	AGRICULTURAL OUTBUILDINGS	4177	FOREST MANAGEMENT LAND					2015	2640	403770	770	44380	105	0	0										
R086030			DENVER, CITY & COUNTY		BOARD OF WATER COMMISSIONERS	1600 W 12TH AVE	DENVER	CO	80204-3412	158925400106		R086030	028																	 Subd: METES & BOUNDS 75 ALL 120AC N2SE4, SE4SE4 SEC 25 T1S R76W	1			0.00	9020	METES & BOUNDS 75 ALL													53.017000	9139	COUNTY LAND									2015	540000	0	156600	0	120	0	0										
R085990			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	158917200097		R085990	028																	 S: 17 T: 1S R: 76 1640AC +/- Sixteenth: SE Quarter: NE S: 7 T: 1S R: 76 Sixteenth: SW Quarter: NE S: 7 T: 1S R: 76 Quarter: SW S: 7 T: 1S R: 76 Quarter: SE S: 7 T: 1S R: 76 Quarter: SW S: 8 T: 1S R: 76 Sixteenth: NW Quarter: SE S: 8 T: 1S R: 76 Sixteenth: SW Quarter: SE S: 8 T: 1S R: 76 Sixteenth: NE Quarter: NW S: 18 T: 1S R: 76 Sixteenth: NW Quarter: NW S: 18 T: 1S R: 76 Sixteenth: NW Quarter: NE S: 18 T: 1S R: 76 Sixteenth: NW Quarter: NW S: 20 T: 1S R: 76 Sixteenth: NE Quarter: NW S: 20 T: 1S R: 76 Sixteenth: NW Quarter: NE S: 20 T: 1S R: 76 Sixteenth: NE Quarter: NE S: 20 T: 1S R: 76 Sixteenth: SW Quarter: NW S: 20 T: 1S R: 76 Sixteenth: SE Quarter: SE S: 12 T: 1S R: 77 	1			0.00															53.017000	9119	FEDERAL LAND									2015	240150	0	69640	0	1600.97	0	0										
R086050			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ARAPAHO	PO BOX 25127	DENVER	CO	80225-0127	158928300109		R086050	028																	 Subd: METES & BOUNDS 75 ALL 7762.49AC+/- E2E2,LOTS 3&4(W2SW4), SEC18 ALL SEC 19,28,29,30,32-36 & SW4 SEC 20 & SW4,SW4SE4, SW4NW4 SEC 25, S3/4 SEC 26 & S2,SE4NE4,W2NW4 SEC 27 & ALL SEC 31 EXCEPT LOT 4(SW4SW4) & EXCEPT E2SW4,W2SE4 ALL IN T1S R76W	1			0.00	9020	METES & BOUNDS 75 ALL													53.017000	9119	FEDERAL LAND	9219	FEDERAL BUILDINGS							2015	1164370	104940	337670	30430	7762.49	0	0										
R085945			DENVER, CITY & COUNTY		BOARD OF WATER COMMISSIONERS	1600 W 12TH AVE	DENVER	CO	80204-3412	158915300216		R085945	028																	 Subd: METES & BOUNDS 76 ALL 320 AC, N2NE4, SW4NE4, SE4NW4, SW4 SEC 15, T1S R76W	1			0.00	9030	METES & BOUNDS 76 ALL			0	12/19/1956		WD							53.017000	9139	COUNTY LAND									2015	1440000	0	417600	0	320	0	0										
R087191			DENVER, CITY & COUNTY		BOARD OF WATER COMMISSIONERS	1600 W 12TH AVE	DENVER	CO	80204-3412	158923400018		R087191	035																	 Subd: METES & BOUNDS 76 ALL 355.638 AC+/-, S2NE4, SE4NW4, E2E2SW4, N2SE4 SEC 23, NW4NW4 SEC 25, N2NE4, E2NE4NW4 SEC 26, LESS PARCELS DESC AT REC 2000011830 & REC 93003355, ALL IN T1S R76W	1			0.00	9030	METES & BOUNDS 76 ALL			0	04/30/1957		WD							53.017000	9139	COUNTY LAND									2015	252000	0	73080	0	355.638	0	0										
R097670			MCQUEARY RIDGE LIMITED PARTNERSHIP, LLLP			6461 S HERITAGE PL E	CENTENNIAL	CO	80111-4651	133103100004		R097670	043					00000		003415			HWY125							 Subd: METES & BOUNDS 77 ALL 160 ACR SW4NE4, W2SE4 SEC 3, NW4NE4 SEC 10 T2N R77	5			0.00	9050	METES & BOUNDS 77 ALL			0	05/15/2008		QCD						2008005029	53.535000	4277	AGRICULTURAL RESIDENCE	4279	AGRICULTURAL OUTBUILDINGS	4147	DRY GRAZE	4137	MEADOW LAND			2015	5980	81570	1730	7500	160	0	0										
R099135			UNITED STATES OF AMERICA				WASHINGTON	DC	20013	132922400018		R099135	043																	 Subd: METES & BOUNDS 76 ALL 120 AC SW4NE4, N2SE4 SEC 22 T2N R76	3			0.00	9030	METES & BOUNDS 76 ALL													53.535000	9119	FEDERAL LAND									2015	204000	0	59160	0	120	0	0										
R106765			WALDEN HOLLOW FISHING CLUB	C/O JIM BAEL		2720 CRABAPPLE RD	GOLDEN	CO	80401-1539	132914100012		R106765	044																	 Subd: METES & BOUNDS 76 ALL 206.847 AC E2NW4, W2NE4, NW4NE4NE4 SEC 14 SE4SE4 SEC 11 ALL IN T2N R76W LESS TRACTS DESC AT B/147 P/549 B/177 P/411 & B/236 P/916 ALL DESC AT B/236 P/916 & B/270 P/554	3			0.00	9030	METES & BOUNDS 76 ALL													59.170000	0100	VACANT RESIDENTIAL LAND	1112	IMPRVD SINGLE FAMILY LAND	1212	SINGLE FAMILY BUILDING					2015	646400	156330	82670	12440	206.847	0	0										
R108036			LINKE CATTLE RANCH, LLC			PO BOX 33	GRANBY	CO	80446-0033	145118300083		R108036	046																	 Subd: METES & BOUNDS 76 ALL & 9040 1201.718 AC+/- 2.54 AC TR IN NE4SE4, LESS 8.93 AC TR & SE4SE4 LESS US HWY 40 ROW SEC 7, 10 AC TR IN NW4NW4 SEC 17, NE4NE4 LESS US HWY 40 ROW, SW4NE4 LYING EAST OF US HWY 40 EAST ROW, SE4NE4, SE4NW4, E2SW4, W2SE4 LESS 2.87 AC & 1 AC TRACTS & LOTS 3 & 4 SEC 18, 24 AC TR IN NW4NE4, NE4NW4 LESS 2.40 AC LINKE OUTRT EX TR & LOT 1 SEC 19 T1N R76W, LOTS 7-10 & 13-16 SEC 12, LOTS 1-4 & 5, 7 & 8 LESS PAR DESC IN B\487 P\516 SEC 13, LOTS 1 & 2 SEC 24 T1N R76-1/2W	3			0.00	9030	METES & BOUNDS 76 ALL			0	11/30/1994		QC							49.073000	4279	AGRICULTURAL OUTBUILDINGS	4137	MEADOW LAND	0200	COMMERCIAL VACANT LAND	4147	DRY GRAZE	4277	AGRICULTURAL RESIDENCE	2015	182090	193240	52800	51920	1201.718	0	0										
R108013			LAMBRIGHT, LLC			5985 E PRINCETON CIR	ENGLEWOOD	CO	80111-1038	119133400007		R108013	045																	 Subd: METES & BOUNDS 76 ALL 154.08AC NE4SE4, S2SE4 SEC 33, 34.08AC IN W2SW4 & LYING W OF US HWY 34 SEC 34 T3N R76W	4			0.00	9030	METES & BOUNDS 76 ALL			0	01/12/2011		STM						2011001418	54.708000	4277	AGRICULTURAL RESIDENCE	4137	MEADOW LAND	4279	AGRICULTURAL OUTBUILDINGS	4147	DRY GRAZE			2015	22810	102570	6620	10560	154.080	0	0										
R107950			WALDEN HOLLOW RANCH LP			313 PROSPECT DR	CASTLE ROCK	CO	 801089024	132913300005		R107950	045					00000												 Subd: METES & BOUNDS 76 ALL 509.95 ACRES BEING 2.83 AC SW4NE4, 104.77 AC NW4, 161.85 AC SW4, 80.50AC W2SE4 SEC 13 T2N R76, SE4 SEC 14 T2N R76	3			0.00	9030	METES & BOUNDS 76 ALL			0	10/23/2009		AGR						2009010516	54.708000	4147	DRY GRAZE									2015	9100	0	2640	0	509.95	0	0										
R107901			STILLWATER CREEK LIMITED LIABILITY CO			2318 S COUNTY ROAD 9	LOVELAND	CO	80537-8719	119128100011		R107901	045							001943			CORD42							 Subd: METES & BOUNDS 76 ALL 560.853 AC E2NW4,SW4NE4, 39.25AC IN SE4NE4 SEC 29, NE4, S2NW4 LESS PARCEL A HARPER OUTR EX S 100 FT OF NE4NW4, .73AC IN NW4SE4 & IN NE4SW4, PARCELS B,C, HARPER OUTR EX, LESS 2.2AC CO RD 42 ROW SEC 28, NW4NW4, S2NW4, NE4SW4 LESS (2.315 AC) CO RD 42 ROW SEC 27 T3N R76 DESC REC 93012370	4			0.00	9030	METES & BOUNDS 76 ALL			0	12/01/1993		WD							54.708000	4277	AGRICULTURAL RESIDENCE	4279	AGRICULTURAL OUTBUILDINGS	4137	MEADOW LAND	4147	DRY GRAZE			2015	46240	626240	13410	68950	560.853	0	0										
R108928			FABER, BARTON L & ELIZABETH			4626 E MOONLIGHT WAY	PARADISE VALLEY	AZ	85253-2905	118926100063		R108928	066																	 Subd: SHADOW MOUNTAIN RANCH AND RESORT UNREC Lot: 21 	5			0.00	2395	SHADOW MOUNTAIN RANCH AND RESORT UNREC			300000	08/04/1995		WD		21					49.073000	4147	DRY GRAZE									2015	1450	0	420	0	106.69	0	0										
R108841			DINES, FAMILY HOLDINGS, LLLP	C/O KATHERINE DINES		2595 E CEDAR AVE	DENVER	CO	80209-3204	132920400009		R108841	062																	 Subd: METES & BOUNDS 76 ALL 193.69 ACRES PT NE4SW4, PT SE4, 5.522AC N2SE4SW4 SEC20 T2N R76 PT N2NE4, PT E2NW4 SEC 29 T2N R76	3			0.00	9030	METES & BOUNDS 76 ALL			0	04/28/2011		B_S						2011003809	49.073000	4277	AGRICULTURAL RESIDENCE	4137	MEADOW LAND	4279	AGRICULTURAL OUTBUILDINGS	4147	DRY GRAZE			2015	33640	390380	9750	32780	193.69	0	0										
R108907			MILLER, JOHN F & BARBARA N			PO BOX 161	GRANBY	CO	80446-0161	132929200078		R108907	046																	 Subd: METES & BOUNDS 76 ALL 312.393 AC TOTAL 0.915 AC IN SW4SE4 DESC AT B/349 P/965 & 34.47 AC IN SE4SW4 & 15 AC IN SW4SW4 SEC 20 119.95 AC BEING ALL OF NW4 LYING S OF CO RIVER & NO OF HWY 34 LESS PT DESC AT B/349 P/942 & 6.78 AC BEING PT OF NW4SW4 LYING NO OF HWY 34 SEC 29 58.68 AC BEING ALL OF NE4 LYING SO OF CO RIVER & 76.59 AC BEING ALL OF SE4 LYING N OF HWY 34 SEC 30 T2N R76W ALL DESC AT B/460 P/289 & B/464 P/39	3			0.00	9030	METES & BOUNDS 76 ALL			0	09/05/2013		QCD						2013007668	49.073000	4277	AGRICULTURAL RESIDENCE	4279	AGRICULTURAL OUTBUILDINGS	4137	MEADOW LAND	4147	DRY GRAZE			2015	43070	321960	12490	33730	312.393	0	0										
R108740			AINSLEY RANCH LLC			PO BOX 647	GRANBY	CO	80446-0647	118935100037		R108740	066					00000												 Subd: METES & BOUNDS 77 ALL 320 ACRES SE4NW4, SW4, NW4SE4, W2NE4 OF SEC 35 T3N R77	5			0.00	9050	METES & BOUNDS 77 ALL			0	11/07/2008		PLT						2008010643	49.073000	4279	AGRICULTURAL OUTBUILDINGS	4137	MEADOW LAND	4147	DRY GRAZE					2015	29850	36420	8660	10560	320	0	0										
R109738			MURPHY, STEVEN R			PO BOX 956	GRANBY	CO	80446-0956	144702100117		R109738	046																	 Subd: METES & BOUNDS 77 ALL 374.135 AC NW4 & NE4 & NW4SW4 SEC 2 T1N R77W DESC AT REC 97003103 LESS 280AC DESC REC 98002574	3			0.00	9050	METES & BOUNDS 77 ALL													49.073000	4147	DRY GRAZE									2015	9410	0	2730	0	374.135	0	0										
R109742			MURPHY, JOHN B & CAROLYN HUDAK REVOCABLE		LIVING TRUST AGREEMENT UAD APRIL 30,2003	PO BOX 44	GRANBY	CO	80446-0044	144701100107		R109742	046																	 Subd: METES & BOUNDS 77 ALL 585.269 AC +/- S2, S2NE4 SEC 1 T1N R77W S2 LOTS 3 & 4, LOTS 5,6,12,13 & 14 SEC 1 T1N R76 1/2W DESC AT REC 97003101	3			0.00	9050	METES & BOUNDS 77 ALL			0	05/29/2003		SWD						2003-007230	49.073000	4279	AGRICULTURAL OUTBUILDINGS	4137	MEADOW LAND	4277	AGRICULTURAL RESIDENCE	4147	DRY GRAZE			2015	35240	78790	10220	13820	585.269	0	0										
R109632			VAL MORITZ INVESTMENT GROUP	C/O SILVERCREEK HOLDINGS, CO		PO BOX 1110	GRANBY	CO	80446-1110	000000000000		R109632	041															GRANBY		 Subd: SEVERED MINERAL RIGHTS 43 PER CENT INT IN SEVD MIN RIGHTS OF 237.96AC TOTAL 21 AC IN PT NW4SE4 33 AC IN PT SW4SE4 78.86 AC BEING ALL OF S2SW4 3.1 AC IN PT NW4SW4 22AC PT NE4SW4 S6 T1N R76 80AC N2NW4 S7 T1N R76 BEING ALL THAT PROPERTY DESC B/245 P/306 LYING W OF US 40 & ANNEXED TO TOWN OF GRANBY	3			0.00	9920	SEVERED MINERAL RIGHTS													56.486000	5170	SEVERED MINERAL INTEREST									2015	610	0	180	0	102.32	0	0										
R109610			NORTHERN COLORADO WATER CONSER DISTRICT			220 WATER AVE	BERTHOUD	CO	80513-9245	133126400079		R109610	038					00000												 Subd: IMPROV/LAND ON GOVT LAND 186.55 ACRES 50AC SW4 S25 T2N R77 118.55AC S2 S26 T2N R77 1AC NE4NE4 S35 T2N R77	5			0.00	9940	IMPROV/LAND ON GOVT LAND													49.073000	9149	POLITICAL SUBDIVISIONS									2015	660	0	190	0	186.55	0	0										
R109620			VAL MORITZ INVESTMENT GROUP	C/O SILVERCREEK HOLDINGS, CO		PO BOX 1110	GRANBY	CO	80446-1110	000000000000		R109620	038					00000												 Subd: SEVERED MINERAL RIGHTS 25 PER CENT IN SEVD MIN RTS ON FOLLOWING DESC LAND 920AC N2SW4 S2 T1N R76 E2SE4,NW4SE4,N2SW4 SW4SW4 S3 T1N R76 S2S2NW4,SE4NE4 S4 T1N R76 N2NE4,E2NW4,NE4SW4 S9 T1N R76	3			0.00	9920	SEVERED MINERAL RIGHTS													49.073000	5170	SEVERED MINERAL INTEREST									2015	1380	0	400	0	230	0	0										
R109739			TWIN NICKELS, LLC			6818 E 109TH ST	TULSA	OK	74133-7153	133135400086		R109739	046																	 Subd: METES & BOUNDS 77 ALL 280 AC +/- SW4 & S2NW4 & NW4NW4 SEC 35 T2N R77W DESC AT REC 98002574	3			0.00	9050	METES & BOUNDS 77 ALL			1060000	12/31/2013		WD						2014000023	49.073000	4277	AGRICULTURAL RESIDENCE	4177	FOREST MANAGEMENT LAND							2015	7040	513600	2040	40880	280	0	0										
R109744			BAKER, JENNIFER L			PO BOX 533	GRANBY	CO	80446-0533	144701200108		R109744	046																	 Subd: METES & BOUNDS 77 ALL 328.587 ACRES +/- NW4, 4.88 AC IN W2NW4NE4, 1.787 AC IN NW4SW4 SEC 1 SE4 SEC 2 T1N R77W DESC AT REC 97003102	3			0.00	9050	METES & BOUNDS 77 ALL													49.073000	4137	MEADOW LAND	4147	DRY GRAZE							2015	29950	0	8690	0	328.587	0	0										
R109646			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	145102300081		R109646	046																	 Subd: METES & BOUNDS 76 ALL 200AC+/- N2SW4 SEC 2, N2SE4, SE4SE4 SEC 3 T1N R76W	3			0.00	9030	METES & BOUNDS 76 ALL			0	09/07/2000		GWD						2000-008713	49.073000	9119	FEDERAL LAND									2015	340000	0	98600	0	200	0	0										
R109540			MURPHY COLORADO PROPERTIES, LLC	C/O KERRY D MURPHY		10350 DAHLBERG RD	FRANKTOWN	CO	80116-8249	144702300003		R109540	038					00000												 Subd: METES & BOUNDS 77 ALL 191.40 ACRES S2SE4 S3 T1N R77 E2SW4, SW4SW4 S2 T1N R77 LESS 8.60 A RD ROW TO US	3			0.00	9050	METES & BOUNDS 77 ALL			0	12/23/2002		WD						2003-000911	49.073000	4147	DRY GRAZE									2015	2480	0	720	0	191.4	0	0										
R108937			RIO COLORADO, LLC			400 TRAVIS ST STE 1510	SHREVEPORT	LA	71101-3126	132920100080		R108937	062																	 Subd: METES & BOUNDS 76 ALL 157.92 AC SE4NE4 SEC 20, W2NW4, SE4NW4 SEC 21 T2N R76W	3			0.00	9030	METES & BOUNDS 76 ALL			1600000	09/30/2010		WD						2010007798	49.073000	4137	MEADOW LAND	0600	MISCELLANEOUS NON-RESIDENTIAL STRUCTURES	4147	DRY GRAZE					2015	35070	4970	10180	1440	157.92	0	0										
R108934			FRASER RIVER RANCH, INC			13120 W 9TH AVE	GOLDEN	CO	80401-4201	133136400074		R108934	046																	 Subd: METES & BOUNDS 77 ALL 176 ACRES THAT PT OF NE4 & S2 LYING SW ERLY OF RR ROW & NE ERLY OF CO RD 57 SEC 36 T2N R77 DESC B/510 P/107	3			0.00	9050	METES & BOUNDS 77 ALL				10/04/2013		DCE						2013008672	49.073000	4137	MEADOW LAND	4147	DRY GRAZE							2015	47850	0	13880	0	176.0	0	0										
R110062			LITTLE HO RANCH, LLC			15600 HOLLY ST	BRIGHTON	CO	80602-7911	132925200081		R110062	046																	 Subd: METES & BOUNDS 76 ALL Subd: METES & BOUNDS 75 ALL 1366.99 AC LOTS 4 & 5 SEC 30, LOTS 1 & 2, SE4NW4, S2SW4NE4, NE4NE4SW4, SE4 LESS SW4NW4SE4 SEC 31, NW4SW4 SEC 32, ALL IN T2N R75W, E2NW4, SW4NE4, W2SE4, S2SW4 SEC 24, N2, N2SE4, E2SW4, SE4SE4 SEC 25, SE4NE4, W2NE4 SEC 26, T2N R76W	3			0.00	9030	METES & BOUNDS 76 ALL			0	10/23/2009		AGR						2009010516	49.073000	4277	AGRICULTURAL RESIDENCE	4279	AGRICULTURAL OUTBUILDINGS	4147	DRY GRAZE					2015	19990	1932500	5800	164940	1366.99	0	0										
R109833			JLH LAND INVESTMENTS, CORP			PO BOX 452	COTULLA 	TX	78014-0452	118924200008		R109833	114							005587			CORD41							 Subd: METES & BOUNDS 77 ALL 450.571 AC SEC 24 T3N R77 DESC AT REC 94008352	5			0.00	9050	METES & BOUNDS 77 ALL			2000000	01/22/2014		SWD						2014000378	39.801000	4277	AGRICULTURAL RESIDENCE	4137	MEADOW LAND	4147	DRY GRAZE					2015	50740	975440	14720	77650	450.571	0	0										
R109821			RANCH O, LLC			1813 61ST AVE STE 200	GREELEY	CO	80634-8059	144725200126		R109821	038							008594			CORD55							 Subd: METES & BOUNDS 77 ALL 300.47 AC, PT SE4SW4 & S2SE4 SEC 24 & PT NW4, N2SW4, NW4NE4 SEC 25 DESC AT REC 96001717, S2W2NE4SE4, E2NE4SE4, SE4SE4 SEC 26 T1N R77W	3			0.00	9050	METES & BOUNDS 77 ALL			0	05/29/2012		LP						2012004097	49.073000	4277	AGRICULTURAL RESIDENCE	4147	DRY GRAZE							2015	7190	40760	2090	3240	300.47	0	0										
R109834			CHELESVIG, JOE & ELLEN			4629 APPLE WAY	BOULDER	CO	80301-1742	118925200007		R109834	062																	 Subd: METES & BOUNDS 77 ALL 200AC+/- S2SW4 SEC 24, NW4NW4, S2NW4 SEC 25 T3N R77W	5			0.00	9050	METES & BOUNDS 77 ALL			0	08/25/1994		WDJ							49.073000	4147	DRY GRAZE									2015	2590	0	750	0	200	0	0										
R109332			HACKSTAFF RANCH, LLC			1601 BLAKE ST STE 310	DENVER	CO	80202-1328	133136200071		R109332	046																	 Subd: METES & BOUNDS 77 ALL 106.54 ACRES 3 TRACTS IN NW4 SEC 36 & IN E2NE4 SEC 35 T2N R77 DESC IN B/450 P/236 & IN B/454 P/011 AKA TR 1,2 & 3 UNRECORDED COOK TRACTS .90ACRES DEDUCTED FOR CO RD ROW PER B/455 P/921	3			0.00	9050	METES & BOUNDS 77 ALL			0	09/12/2012		STM						2012008131	49.073000	4277	AGRICULTURAL RESIDENCE	4137	MEADOW LAND	4279	AGRICULTURAL OUTBUILDINGS	4147	DRY GRAZE			2015	32720	151440	9490	12430	106.65	0	0										
R109250			RANCH O, LLC			1813 61ST AVE STE 200	GREELEY	CO	80634-8059	144726400042		R109250	038					00000												 Subd: METES & BOUNDS 77 ALL 209.67AC S2SW4, 43AC N2SW4, SEC 26, N2NW4NE4, SE4NW4, LESS E 440 FT NE4NW4 SEC 35 T1N R77W	3			0.00	9050	METES & BOUNDS 77 ALL			0	05/29/2012		LP						2012004097	49.073000	4137	MEADOW LAND	4279	AGRICULTURAL OUTBUILDINGS	4147	DRY GRAZE					2015	12920	4490	3740	1300	209.67	0	0										
R109240			RANCH O, LLC			1813 61ST AVE STE 200	GREELEY	CO	80634-8059	144735100040		R109240	046					00000												 Subd: METES & BOUNDS 77 ALL 208.93 AC, S2NW4NE4, E 440 FT SE4NW4, SW4NE4, W2SE4, SE4SW4SE4SW4, LESS 5.10AC, SE4SE4SW4 SEC 35, T1N R77W	3			0.00	9050	METES & BOUNDS 77 ALL			0	05/29/2012		LP						2012004097	49.073000	4137	MEADOW LAND	4147	DRY GRAZE							2015	16480	0	4780	0	208.93	0	0										
R109430			DUVALL, JAMES FAMILY PARTNERS			289 CAJON ST	LAGUNA BEACH	CA	92651-1335	144722300035		R109430	038					00000		004601			CORD55/COTTONWOOD	PASS						 Subd: METES & BOUNDS 77 ALL 160 ACRES SW4SW4 SEC 22 T1N R77 NW4NW4,NE4SW4NW4, E2NW4SW4NW4 SEC 27 T1N R77 NE4SE4,E2SE4SE4 SEC 21 T1N R77 E2NE4NE4NE4 SEC 28 T1N R77	5			0.00	9050	METES & BOUNDS 77 ALL													49.073000	4277	AGRICULTURAL RESIDENCE	4147	DRY GRAZE	4279	AGRICULTURAL OUTBUILDINGS					2015	7540	147480	2190	12640	160	0	0										
R110281			CHIMNEY ROCK RANCH			1520 W CANAL CT STE 220	LITTLETON	CO	80120-5651	144703200007		R110281	038																	 Subd: METES & BOUNDS 77 ALL 581.732 ACRES W2 LOT 4, W2SW4NW4, W2NW4SW4 SEC 3 T1N R77 SE4NE4 SEC 4 T1N R77 PT SW4SW4, W2W2NW4SW4 SEC 27 T2N R77 W2W2, W2E2W2 SEC 34 T2N R77 NE4SE4, PT S2NE4, PT SE4NW4 PT N2SW4, PT SW4SW4 ALL S OF US 40 LESS .128AC FOR SH ROW DESC RECNO 95005843 SEC 28 T2N R77	5			0.00	9050	METES & BOUNDS 77 ALL			0	10/02/1980		WD							49.073000	4137	MEADOW LAND	4147	DRY GRAZE							2015	34370	0	9960	0	581.732	0	0										
R110146			GRANBY REALTY HOLDINGS LLC			PO BOX 1110	GRANBY	CO	80446-1110	145129400014		R110146	024															GRANBY	80446	 Subd: METES & BOUNDS 76 ALL 156.405 AC +/-, TRACT IN E2E2 SEC 29, T1N R76W	2			0.00	9030	METES & BOUNDS 76 ALL			0	03/21/2005		B_S						2005-002926	56.486000	4177	FOREST MANAGEMENT LAND									2015	3940	0	1140	0	156.405	0	0										
R110270			CHIMNEY ROCK RANCH			1520 W CANAL CT STE 220	LITTLETON	CO	80120-5651	133127400042		R110270	066					00000		056942			USHWY40							 Subd: METES & BOUNDS 77 ALL 593.807 ACRES PT S2N2 SO OF US 40, W2SE4, PT E2SW4, PT E2NW4SW4, E2W2NW4SW4 SEC 27 T2N R77 W2E2, E2E2W2 SEC 34 T2N R77 LT 3, E2 OF LT 4, E2SW4NW4 E2NW4SW4 SEC 3 T2N R77 AS CONVEYED IN PARCEL A B281 P778 .363AC CO ROW DEDUCTED PER B/451 P/476	5			0.00	9050	METES & BOUNDS 77 ALL			0	02/22/2007		EAS						2008001489	49.073000	4137	MEADOW LAND	4277	AGRICULTURAL RESIDENCE	4279	AGRICULTURAL OUTBUILDINGS	4147	DRY GRAZE			2015	27940	92820	8100	10800	593.807	0	0										
R110211			C LAZY U PRESERVES LLC	FAIRBANKS DAILY NEWS-MINER INC		6021 S SYRACUSE WAY STE 100	GREENWOOD VILLAGE	CO	80111-4746	132919200089		R110211	062																	 Subd: METES & BOUNDS 76 ALL 146.56 AC LOTS 1 & 2, E2NW4 SEC 19 T2N R76W	3			0.00	9030	METES & BOUNDS 76 ALL			6017700	06/13/2000		WD						2000-005469	49.073000	4147	DRY GRAZE									2015	4290	0	1240	0	146.56	0	0										
R110261			FOSHA, KENNETH H & RANDY SUE			PO BOX 147	GRANBY	CO	80446-0147	133127200096		R110261	066							056957			USHWY40							 Subd: BLM/JACQUES OUTRIGHT EXEMPTION PLUS 157.10 AC IN S2SW4 SEC 22 & N2NW4 PORTION OF S2NW4 SEC 27, T2N R77W 	5			0.00	560	BLM/JACQUES OUTRIGHT EXEMPTION			0	11/17/2014		PRD						2014007656	49.073000	4279	AGRICULTURAL OUTBUILDINGS	4277	AGRICULTURAL RESIDENCE	4147	DRY GRAZE					2015	2060	383120	600	88120	159.1	0	0										
R110710			MILLER, JOHN FRANKLIN IV			PO BOX 161	GRANBY	CO	80446-0161	132928200021		R110710	046					00000												 Subd: METES & BOUNDS 76 ALL 228.41 ACRES 27.03 AC SW4 S OF HWY 34 SEC 21, 3 AC NE4NW4, 38.38 AC NW4NW4 S OF HWY 34 SEC 28, S2SE4, NE4SE4, SE4NE4 SEC 29 T2N R76 DESC B/175 P/368	3			0.00	9030	METES & BOUNDS 76 ALL			0	02/05/2013		AGR						2013001176	49.073000	4277	AGRICULTURAL RESIDENCE	4137	MEADOW LAND	4279	AGRICULTURAL OUTBUILDINGS	4147	DRY GRAZE			2015	16140	217160	4680	19530	228.41	0	0										
R110610			MARTE, EUNICE TESTAMENTARY FAMILY TRUST DTD 8/10/11			PO BOX 231	HOT SULPHUR SPRINGS	CO	80451-0231	000000000000		R110610	038					00000												 Subd: SEVERED MINERAL RIGHTS 1/2 INT IN SEVERED MINERAL RTS ON FOLLOWING DESC PROP 200 AC TOTAL SE4NE4, N2SE4, SW4SE4 S29 T1N R76 NW4NW4 S28 T1N R76	3			0.00	9920	SEVERED MINERAL RIGHTS				03/21/2013		PRD						2013003084	49.073000	5170	SEVERED MINERAL INTEREST									2015	600	0	170	0	100	0	0										
