ACCOUNTNO	NAMEADDRID	NAMETYPE	NAME	CAREOF	ADDRESS1	ADDRESS2	CITY	STATE	ZIPCODE	PARCELNB	MHSPACE	PARCELSEQ	AREAID	ACCTTYPE	BUSINESSNAME	MAPNO	BORDERINGCOUNTY	BACODE	LAGENT	STREETNO	EXTENT	DIRECTION	STREETNAME	DESIGNATION	DIRECTIONSUFFIX	SUFFIX	UNITNUMBER	LOCCITY	ZIPCODE	LEGAL	APRDIST	BA_OWNER_ID	BA_LOCATION	LANDSQFT	SUBCODE	SUBNAME	CONDOCODE	CONDONAME	SALEP	SALEDT	DOCFEE	DEEDTYPE	BLOCK	LOT	CONDOUNIT	BOOK	PAGE	RECEPTION_NO	MILL_LEVY	CLASSCD1	CLASSCD1_DESC	CLASSCD2	CLASSCD2_DESC	CLASSCD3	CLASSCD3_DESC	CLASSCD4	CLASSCD4_DESC	CLASSCD5	CLASSCD5_DESC	TAXYEAR	LANDACT	IMPACT	LANDASD	IMPASD	ACRES	SQFT	UNITS	CUR_TAX	CUR_FEE	CUR_INT	CUR_PAY	CUR_BAL	LST_TAX	LST_FEE	LST_INT	LST_PAY	LST_BAL
U203737			WESTERN FUELS ASSOCIATION PC295		ATTN MERI SANDLIN	12050 PECOS ST STE 100	WESTMINSTER	CO	80234-3493			U203737	134																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	4590	0	1330	0	0	0										
U203737			WESTERN FUELS ASSOCIATION PC295		ATTN MERI SANDLIN	12050 PECOS ST STE 100	WESTMINSTER	CO	80234-3493			U203737	135																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	3070	0	890	0	0	0										
U203737			WESTERN FUELS ASSOCIATION PC295		ATTN MERI SANDLIN	12050 PECOS ST STE 100	WESTMINSTER	CO	80234-3493			U203737	132																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	70	0	20	0	0	0										
U203737			WESTERN FUELS ASSOCIATION PC295		ATTN MERI SANDLIN	12050 PECOS ST STE 100	WESTMINSTER	CO	80234-3493			U203737	133																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	1030	0	300	0	0	0										
U203737			WESTERN FUELS ASSOCIATION PC295		ATTN MERI SANDLIN	12050 PECOS ST STE 100	WESTMINSTER	CO	80234-3493			U203737	136																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	8070	0	2340	0	0	0										
U203737			WESTERN FUELS ASSOCIATION PC295		ATTN MERI SANDLIN	12050 PECOS ST STE 100	WESTMINSTER	CO	80234-3493			U203737	131																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	340	0	100	0	0	0										
U203737			WESTERN FUELS ASSOCIATION PC295		ATTN MERI SANDLIN	12050 PECOS ST STE 100	WESTMINSTER	CO	80234-3493			U203737	130																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	70	0	20	0	0	0										
U202760			YAMPA VALLEY ELECTRIC ASSN ER098		PROPERTY TAX DEPT	PO BOX 1218	STEAMBOAT SPRINGS	CO	80477-1218	000000000000		U202760	135					00000												 Subd: STATE ASSESSED UTILITIES 				0	8998	STATE ASSESSED UTILITIES													45.846000	8499	STATE ASSESSED - PERSONAL									2015	0	202410	0	58700	0	0	0										
U203712			SULCOM INC PC 989	C/O OXBOW SULPHUR INC		1601 FORUM PL STE 1400	WEST PALM BEACH	FL	33401-8104			U203712	134																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	280	0	80	0	0	0										
U203712			SULCOM INC PC 989	C/O OXBOW SULPHUR INC		1601 FORUM PL STE 1400	WEST PALM BEACH	FL	33401-8104			U203712	135																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	170	0	50	0	0	0										
U203712			SULCOM INC PC 989	C/O OXBOW SULPHUR INC		1601 FORUM PL STE 1400	WEST PALM BEACH	FL	33401-8104			U203712	132																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U203712			SULCOM INC PC 989	C/O OXBOW SULPHUR INC		1601 FORUM PL STE 1400	WEST PALM BEACH	FL	33401-8104			U203712	133																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	70	0	20	0	0	0										
U203712			SULCOM INC PC 989	C/O OXBOW SULPHUR INC		1601 FORUM PL STE 1400	WEST PALM BEACH	FL	33401-8104			U203712	136																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	480	0	140	0	0	0										
U203712			SULCOM INC PC 989	C/O OXBOW SULPHUR INC		1601 FORUM PL STE 1400	WEST PALM BEACH	FL	33401-8104			U203712	131																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	30	0	10	0	0	0										
U203712			SULCOM INC PC 989	C/O OXBOW SULPHUR INC		1601 FORUM PL STE 1400	WEST PALM BEACH	FL	33401-8104			U203712	130																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U203719			ARRENDADADORA NACIONAL DE CARROS PC922		VITO ALESSIO ROBLES #166 COLONIA FLORIDA	01050 MEXICO EM 01050	MEXICO					U203719	134																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	380	0	110	0	0	0										
U203719			ARRENDADADORA NACIONAL DE CARROS PC922		VITO ALESSIO ROBLES #166 COLONIA FLORIDA	01050 MEXICO EM 01050	MEXICO					U203719	135																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	240	0	70	0	0	0										
U203719			ARRENDADADORA NACIONAL DE CARROS PC922		VITO ALESSIO ROBLES #166 COLONIA FLORIDA	01050 MEXICO EM 01050	MEXICO					U203719	132																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U203719			ARRENDADADORA NACIONAL DE CARROS PC922		VITO ALESSIO ROBLES #166 COLONIA FLORIDA	01050 MEXICO EM 01050	MEXICO					U203719	133																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	100	0	30	0	0	0										
U203719			ARRENDADADORA NACIONAL DE CARROS PC922		VITO ALESSIO ROBLES #166 COLONIA FLORIDA	01050 MEXICO EM 01050	MEXICO					U203719	136																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	620	0	180	0	0	0										
U203719			ARRENDADADORA NACIONAL DE CARROS PC922		VITO ALESSIO ROBLES #166 COLONIA FLORIDA	01050 MEXICO EM 01050	MEXICO					U203719	131																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	30	0	10	0	0	0										
U203719			ARRENDADADORA NACIONAL DE CARROS PC922		VITO ALESSIO ROBLES #166 COLONIA FLORIDA	01050 MEXICO EM 01050	MEXICO					U203719	130																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U202526			GEORGETOWN RAIL EQUIPMENT PC344		PROPERTY TAX DEPARTMENT	111 W COOPERATIVE WAY STE 100	GEORGETOWN	TX	78626-8201			U202526	134																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	1000	0	290	0	0	0										
U202526			GEORGETOWN RAIL EQUIPMENT PC344		PROPERTY TAX DEPARTMENT	111 W COOPERATIVE WAY STE 100	GEORGETOWN	TX	78626-8201			U202526	135																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	620	0	180	0	0	0										
U202526			GEORGETOWN RAIL EQUIPMENT PC344		PROPERTY TAX DEPARTMENT	111 W COOPERATIVE WAY STE 100	GEORGETOWN	TX	78626-8201			U202526	132																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U202526			GEORGETOWN RAIL EQUIPMENT PC344		PROPERTY TAX DEPARTMENT	111 W COOPERATIVE WAY STE 100	GEORGETOWN	TX	78626-8201			U202526	133																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	240	0	70	0	0	0										
U202526			GEORGETOWN RAIL EQUIPMENT PC344		PROPERTY TAX DEPARTMENT	111 W COOPERATIVE WAY STE 100	GEORGETOWN	TX	78626-8201			U202526	136																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	1790	0	520	0	0	0										
U202526			GEORGETOWN RAIL EQUIPMENT PC344		PROPERTY TAX DEPARTMENT	111 W COOPERATIVE WAY STE 100	GEORGETOWN	TX	78626-8201			U202526	131																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	140	0	40	0	0	0										
U202526			GEORGETOWN RAIL EQUIPMENT PC344		PROPERTY TAX DEPARTMENT	111 W COOPERATIVE WAY STE 100	GEORGETOWN	TX	78626-8201			U202526	130																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U203708			UNIMIN CORP PC 917	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203708	134																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	13280	0	3850	0	0	0										
U203708			UNIMIN CORP PC 917	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203708	135																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	8930	0	2590	0	0	0										
U203708			UNIMIN CORP PC 917	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203708	132																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	280	0	80	0	0	0										
U203708			UNIMIN CORP PC 917	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203708	133																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	2900	0	840	0	0	0										
U203708			UNIMIN CORP PC 917	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203708	136																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	23140	0	6710	0	0	0										
U203708			UNIMIN CORP PC 917	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203708	131																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	930	0	270	0	0	0										
U203708			UNIMIN CORP PC 917	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203708	130																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	210	0	60	0	0	0										
U203679			TELECOM MANAGEMENT TX965			39 DARLING AVE	SOUTH PORTLAND	ME	04106-2320			U203679	135																	 Subd: STATE ASSESSED UTILITIES 				0	8998	STATE ASSESSED UTILITIES													67.773000	8440	STATE ASSESSED - TELEPHONE									2015	0	280	0	80	0	0	0										
U203679			TELECOM MANAGEMENT TX965			39 DARLING AVE	SOUTH PORTLAND	ME	04106-2320			U203679	136																	 Subd: STATE ASSESSED UTILITIES 				0	8998	STATE ASSESSED UTILITIES													67.773000	8440	STATE ASSESSED - TELEPHONE									2015	0	420	0	120	0	0	0										
U203699			US ECOLOGY IDAHO PC951			251 E FRONT ST STE 400	BOISE	ID	83702-7310			U203699	134																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	210	0	60	0	0	0										
U203699			US ECOLOGY IDAHO PC951			251 E FRONT ST STE 400	BOISE	ID	83702-7310			U203699	135																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	100	0	30	0	0	0										
U203699			US ECOLOGY IDAHO PC951			251 E FRONT ST STE 400	BOISE	ID	83702-7310			U203699	132																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U203699			US ECOLOGY IDAHO PC951			251 E FRONT ST STE 400	BOISE	ID	83702-7310			U203699	133																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	30	0	10	0	0	0										
U203699			US ECOLOGY IDAHO PC951			251 E FRONT ST STE 400	BOISE	ID	83702-7310			U203699	136																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	310	0	90	0	0	0										
U203699			US ECOLOGY IDAHO PC951			251 E FRONT ST STE 400	BOISE	ID	83702-7310			U203699	131																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	30	0	10	0	0	0										
U203699			US ECOLOGY IDAHO PC951			251 E FRONT ST STE 400	BOISE	ID	83702-7310			U203699	130																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U203598			FIRST UNION RAIL CORP PC220	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB442	LAS VEGAS	NV	89134-6245	000000000000		U203598	134																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	11100	0	3220	0	0	0										
U203598			FIRST UNION RAIL CORP PC220	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB442	LAS VEGAS	NV	89134-6245	000000000000		U203598	135																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	7550	0	2190	0	0	0										
U203598			FIRST UNION RAIL CORP PC220	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB442	LAS VEGAS	NV	89134-6245	000000000000		U203598	132																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	240	0	70	0	0	0										
U203598			FIRST UNION RAIL CORP PC220	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB442	LAS VEGAS	NV	89134-6245	000000000000		U203598	133																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	2450	0	710	0	0	0										
U203598			FIRST UNION RAIL CORP PC220	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB442	LAS VEGAS	NV	89134-6245	000000000000		U203598	136																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	19520	0	5660	0	0	0										
U203598			FIRST UNION RAIL CORP PC220	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB442	LAS VEGAS	NV	89134-6245	000000000000		U203598	131																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	760	0	220	0	0	0										
U203598			FIRST UNION RAIL CORP PC220	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB442	LAS VEGAS	NV	89134-6245	000000000000		U203598	130																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	100	0	30	0	0	0										
U203565			MATRIX TELECOMMUNICATION TX762		PROPERTY TAX DEPARTMENT	14901 QUORUM DR STE 740	DALLAS	TX	75254-7524	000000000000		U203565	135																	 Subd: STATE ASSESSED UTILITIES 				0	8998	STATE ASSESSED UTILITIES													67.773000	8440	STATE ASSESSED - TELEPHONE									2015	0	680	0	200	0	0	0										
U203565			MATRIX TELECOMMUNICATION TX762		PROPERTY TAX DEPARTMENT	14901 QUORUM DR STE 740	DALLAS	TX	75254-7524	000000000000		U203565	136																	 Subd: STATE ASSESSED UTILITIES 				0	8998	STATE ASSESSED UTILITIES													67.773000	8440	STATE ASSESSED - TELEPHONE									2015	0	1020	0	300	0	0	0										
U202700			TRI-STATE GENERATION & TRANS ER093		PROPERTY TAX DEPARTMENT	PO BOX 33695	DENVER	CO	80233-0695	000000000000		U202700	134					00000												 Subd: STATE ASSESSED UTILITIES 				0	8998	STATE ASSESSED UTILITIES													77.316000	8499	STATE ASSESSED - PERSONAL	8299	STATE ASSESSED - REAL							2015	0	6320000	0	1832800	0	0	0										
U202700			TRI-STATE GENERATION & TRANS ER093		PROPERTY TAX DEPARTMENT	PO BOX 33695	DENVER	CO	80233-0695	000000000000		U202700	135					00000												 Subd: STATE ASSESSED UTILITIES 				0	8998	STATE ASSESSED UTILITIES													77.316000	8499	STATE ASSESSED - PERSONAL	8299	STATE ASSESSED - REAL							2015	0	1773310	0	514260	0	0	0										
U202700			TRI-STATE GENERATION & TRANS ER093		PROPERTY TAX DEPARTMENT	PO BOX 33695	DENVER	CO	80233-0695	000000000000		U202700	138					00000												 Subd: STATE ASSESSED UTILITIES 				0	8998	STATE ASSESSED UTILITIES													77.316000	8499	STATE ASSESSED - PERSONAL	8299	STATE ASSESSED - REAL							2015	0	3952520	0	1146230	0	0	0										
U202700			TRI-STATE GENERATION & TRANS ER093		PROPERTY TAX DEPARTMENT	PO BOX 33695	DENVER	CO	80233-0695	000000000000		U202700	136					00000												 Subd: STATE ASSESSED UTILITIES 				0	8998	STATE ASSESSED UTILITIES													77.316000	8499	STATE ASSESSED - PERSONAL	8299	STATE ASSESSED - REAL							2015	0	8464520	0	2454710	0	0	0										
U203754			COMCAST IP PHONE II TL370		PROPERTY TAX DEPT	1 COMCAST CTR FLR 32	PHILADELPHIA	PA	19103-2855			U203754	135																	 Subd: STATE ASSESSED UTILITIES 				0	8998	STATE ASSESSED UTILITIES													67.773000	8440	STATE ASSESSED - TELEPHONE									2015	0	79440	0	23040	0	0	0										
U203754			COMCAST IP PHONE II TL370		PROPERTY TAX DEPT	1 COMCAST CTR FLR 32	PHILADELPHIA	PA	19103-2855			U203754	136																	 Subd: STATE ASSESSED UTILITIES 				0	8998	STATE ASSESSED UTILITIES													67.773000	8440	STATE ASSESSED - TELEPHONE									2015	0	119160	0	34560	0	0	0										
U203622			EXCEL RAILCAR CORP PC715		PROPERTY TAX DEPT	28367 DAVIS PKWY STE 300	WARRENVILLE	IL	60555-3037			U203622	134																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													99.004000	8412	STATE ASSESSED-CARLINES									2015	0	210	0	60	0	0	0										
U203622			EXCEL RAILCAR CORP PC715		PROPERTY TAX DEPT	28367 DAVIS PKWY STE 300	WARRENVILLE	IL	60555-3037			U203622	135																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													99.004000	8412	STATE ASSESSED-CARLINES									2015	0	140	0	40	0	0	0										
U203622			EXCEL RAILCAR CORP PC715		PROPERTY TAX DEPT	28367 DAVIS PKWY STE 300	WARRENVILLE	IL	60555-3037			U203622	132																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													99.004000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U203622			EXCEL RAILCAR CORP PC715		PROPERTY TAX DEPT	28367 DAVIS PKWY STE 300	WARRENVILLE	IL	60555-3037			U203622	133																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													99.004000	8412	STATE ASSESSED-CARLINES									2015	0	30	0	10	0	0	0										
U203622			EXCEL RAILCAR CORP PC715		PROPERTY TAX DEPT	28367 DAVIS PKWY STE 300	WARRENVILLE	IL	60555-3037			U203622	136																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													99.004000	8412	STATE ASSESSED-CARLINES									2015	0	310	0	90	0	0	0										
U203622			EXCEL RAILCAR CORP PC715		PROPERTY TAX DEPT	28367 DAVIS PKWY STE 300	WARRENVILLE	IL	60555-3037			U203622	130																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													99.004000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U203691			HALLIBURTON CO PC175		PROPERTY TAX DEPT	PO BOX 1431	DUNCAN	OK	73536-0143			U203691	134																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	9170	0	2660	0	0	0										
